Dept,Category,SubCategory,ITEM,SUPPLIER,ORIGIN_COUNTRY_ID,LOC,store,Country,State,District,year,month,week,Transaction Date,Item Cost,Original Retail,Sales Retail,finalRetailPrice,AV_COST,STOCK_ON_HAND,salesQuantity,Gross Margin%,Markdown,Markdown % (Discount),Margin,Margin% (on Selling Price),Markup% (on Avg Cost),Inv Turns,Inventory Classification(A/B/C),Size Profile,SELLING_UOM,ITEM_PARENT,ITEM_GRANDPARENT,PACK_IND,ITEM_LEVEL,TRAN_LEVEL,DIFF_1,DIFF_1_AGGREGATE_IND,DIFF_2,DIFF_2_AGGREGATE_IND,DIFF_3,DIFF_3_AGGREGATE_IND,DIFF_4,DIFF_4_AGGREGATE_IND,STATUS,Description,Secondary Description,SHORT_DESC,DESC_UP,RETAIL_ZONE_GROUP_ID,Cost Zone Group ID,STANDARD_UOM,MERCHANDISE_IND,ORIGINAL_RETAIL,MFG_REC_RETAIL,CATCH_WEIGHT_IND,SIMPLE_PACK_IND,SELLABLE_IND,ORDERABLE_IND,PACK_TYPE,CREATE_DATETIME,CHECK_UDA_IND,INVENTORY_IND,LOC_TYPE,MULTI_UNITS,MULTI_UNIT_RETAIL,MULTI_SELLING_UOM,SELLING_UOM,CLEAR_IND,TAXABLE_IND,LOCAL_ITEM_DESC,LOCAL_SHORT_DESC,TI,HI,STORE_ORD_MULT,STATUS,Transaction Date,DAILY_WASTE_PCT,MEAS_OF_EACH,MEAS_OF_PRICE,UOM_OF_PRICE,PRIMARY_VARIANT,PRIMARY_COST_PACK,PRIMARY_SUPP,PRIMARY_CNTRY,RECEIVE_AS_TYPE,INBOUND_HANDLING_DAYS,SOURCE_METHOD,SOURCE_WH,STORE_PRICE_IND,UIN_TYPE,UIN_LABEL,CAPTURE_TIME,EXT_UIN_IND,ITEM_PARENT,ITEM_GRANDPARENT,SOH_UPDATE_DATETIME,LAST_HIST_EXPORT_DATE,IN_TRANSIT_QTY,PACK_COMP_INTRAN,PACK_COMP_SOH,TSF_RESERVED_QTY,PACK_COMP_RESV,TSF_EXPECTED_QTY,PACK_COMP_EXP,RTV_QTY,NON_SELLABLE_QTY,CUSTOMER_RESV,CUSTOMER_BACKORDER,PACK_COMP_CUST_RESV,PACK_COMP_CUST_BACK,FIRST_RECEIVED,LAST_RECEIVED,QTY_RECEIVED,FIRST_SOLD,LAST_SOLD,QTY_SOLD,PRIMARY_SUPP,PRIMARY_CNTRY,AVERAGE_WEIGHT,FINISHER_AV_RETAIL,FINISHER_UNITS,PACK_COMP_NON_SELLABLE
1011,1013,1019,100242045,44401,US,2243,High Street,India,Tamil Nadu,Madurai,2013,11,19,,500,625,625,562.5,10,100,,0.00,62.50,0.63,615.00,98.40,6150.00,0.000000,,S,EA,,,Y,1,1,,N,,N,,N,,N,A,test complex pack,,test complex pack,TEST COMPLEX PACK,1,1000,EA,Y,625,,N,N,Y,Y,V,21 Mar 13,,Y,S,,,,EA,N,Y,xperiaT,xperiaT,1,1,E,A,28 May 13,,,,,,,11101,US,,,S,,N,,,,N,100266151,,18 Jun 13,,0,0,0,0,0,0,0,0,10,0,0,0,0,,,,,,,22201,US,,,,0
1011,1013,1019,100242746,11101,US,2243,High Street,India,Tamil Nadu,Madurai,2013,10,11,,0,0,0,0,10,500,,#DIV/0!,0.00,0.00,-10.00,#DIV/0!,-100.00,0.000000,,XXL,EA,,,N,1,1,,N,,N,,N,,N,A,supp exp,,supp exp,SUPP EXP,1,1000,EA,Y,0,,N,N,Y,Y,,22 Mar 13,,Y,S,,,,EA,N,Y,White:small,Fashion Item,1,1,E,A,28 May 13,,,,,,,22201,US,,,S,,N,,,,N,100266151,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,22201,US,,,,0
5055,5056,5056,100242745,33301,US,2243,High Street,India,Tamil Nadu,Madurai,2014,7,17,,50,62.5,62.5,56.25,10,225,,0.00,6.25,0.06,52.50,84.00,525.00,0.000000,,M,EA,,,N,1,1,,N,,N,,N,,N,A,reg,,reg,REG,1,1000,EA,Y,62.5,,N,N,Y,Y,,22 Mar 13,,Y,S,,,,EA,N,Y,White:medium,Fashion Item,1,1,E,A,28 May 13,,,,,,,22201,US,,,S,,N,,,,N,100266151,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,22201,US,,,,0
1110,1111,1114,100241894,11101,US,2243,High Street,India,Tamil Nadu,Madurai,2013,6,28,,100,125,125,112.5,100,556,,0.00,12.50,0.13,25.00,20.00,25.00,0.000000,,XL,EA,,,Y,1,1,,N,,N,,N,,N,A,Deposit complex pack,,Deposit complex pack,DEPOSIT COMPLEX PACK,1,1000,EA,Y,125,,N,N,Y,Y,V,21 Mar 13,,Y,S,,,,EA,N,Y,black:small,Fashion Item,1,1,E,A,28 May 13,,,,,,,22201,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,11101,US,,,,0
1110,1111,1114,100242951,11101,US,2243,High Street,India,Tamil Nadu,Madurai,2014,12,13,,0,0,0,0,10,590,,#DIV/0!,0.00,0.00,-10.00,#DIV/0!,-100.00,0.000000,,4XL,EA,,,N,1,1,,N,,N,,N,,N,A,oracle,,oracle,ORACLE,1,1000,EA,Y,0,11,N,N,Y,Y,,22 Mar 13,,Y,S,,,,EA,N,Y,black:medium,Fashion Item,1,1,E,A,28 May 13,,,,,,,22201,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,44401,US,,,,0
1011,1013,1019,100241867,11101,US,2243,High Street,India,Tamil Nadu,Madurai,2014,7,52,,0,0,0,0,10,1090,,#DIV/0!,0.00,0.00,-10.00,#DIV/0!,-100.00,0.000000,,Free Size,EA,,,Y,1,1,,N,,N,,N,,N,A,simple pack,,simple pack,SIMPLE PACK,1,1000,EA,Y,0,,N,Y,Y,Y,V,21 Mar 13,,Y,S,,,,EA,N,Y,Fashion Item:White:small,Fashion Item:White:small,1,1,E,A,28 May 13,,,,,,,22201,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,44401,US,,,,0
1011,1013,1019,100241879,11101,US,2243,High Street,India,Tamil Nadu,Madurai,2014,10,8,,0,0,0,0,1,2000,,#DIV/0!,0.00,0.00,-1.00,#DIV/0!,-100.00,0.000000,,4XL,EA,100241872,,N,2,2,,N,,N,,N,,N,A,abd,,abd,ABD,1,1000,EA,Y,0,,N,N,Y,Y,,21 Mar 13,,Y,S,,,,EA,N,Y,Fashion Item:black:small,Fashion Item:black:small,1,1,E,A,28 May 13,,,,,,,22201,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,33302,US,,,,0
3330,3331,3331,100230343,33302,IN,2244,Mall Store,India,Tamil Nadu,Madurai,2014,2,40,,100,125,125,112.5,100,2500,,0.00,12.50,0.13,25.00,20.00,25.00,0.000000,,S,EA,,,N,1,1,,N,,N,,N,,N,A,SEQA_13.2.6_Staple item2,,SEQA_13.2.6_Staple item2,SEQA_13.2.6_STAPLE ITEM2,1,1000,EA,Y,125,10,N,N,Y,Y,,1 Mar 13,Y,Y,S,,,,EA,N,Y,rs trail item 5,rs trail item 5,1,1,E,A,28 May 13,,,,,,,33302,IN,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,11101,US,,,,0
5055,5056,5056,100232334,11101,CA,2244,Mall Store,India,Tamil Nadu,Madurai,2013,11,22,,300,375,375,337.5,100,100000,,0.00,37.50,0.38,275.00,73.33,275.00,0.000000,,5XL,EA,,,N,1,1,,N,,N,,N,,N,A,reg,,reg,REG,1,1000,EA,Y,375,,N,N,Y,Y,,6 Mar 13,Y,Y,S,,,,EA,N,Y,reg,reg,1,1,E,A,28 May 13,,,,,,,11101,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,11101,US,,,,0
3330,3331,3332,100230037,11101,IN,2244,Mall Store,India,Tamil Nadu,Madurai,2014,4,41,,200,250,250,225,2,1800,,0.00,25.00,0.25,248.00,99.20,12400.00,0.000000,,XL,EA,,,N,1,1,,N,,N,,N,,N,A,rs trail item 5,,rs trail item 5,RS TRAIL ITEM 5,1,1000,EA,Y,250,,N,N,Y,Y,,28 Feb 13,Y,Y,S,,,,KG,N,Y,cw1,cw1,1,1,E,A,28 May 13,,,,,,,11101,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,33302,IN,,,,0
1110,1111,1114,100229834,11101,US,2244,Mall Store,India,Tamil Nadu,Madurai,2014,7,47,,100,125,125,112.5,100,150,,0.00,12.50,0.13,25.00,20.00,25.00,0.000000,,XXL,EA,,,N,1,1,,N,,N,,N,,N,A,deposit return,,deposit return,DEPOSIT RETURN,1,1000,EA,Y,125,,N,N,Y,N,,28 Feb 13,,Y,S,,,,EA,N,Y,AIP - Modular Kitchen Setup,AIP - Modular Kitchen Setup,3,4,E,A,28 May 13,,,,,,,33301,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,11101,US,,,,0
1110,1112,1115,100231935,22202,CA,2244,Mall Store,India,Tamil Nadu,Madurai,2014,2,18,,102,127.5,127.5,114.75,20,100,,0.00,12.75,0.13,107.50,84.31,537.50,0.000000,,M,EA,,,Y,1,1,,N,,N,,N,,N,A,Electric Bulbs,,Electric Bulbs,ELECTRIC BULBS,1,,EA,Y,127.5,10,N,N,Y,Y,B,6 Mar 13,,Y,S,,,,EA,N,Y,item_pak_size_10,item_pak_size_10,1,1,E,A,28 May 13,,,,,,,11101,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,11101,US,,,,0
1011,1013,1019,100233250,22202,IN,2244,Mall Store,India,Tamil Nadu,Madurai,2014,5,18,,101,126.25,126.25,113.625,1,0,,0.00,12.63,0.13,125.25,99.21,12525.00,#DIV/0!,,XS,EA,,,N,1,1,,N,,N,,N,,N,A,AIP - Modular Kitchen Setup,AIP - Modular Kitchen Setup,AIP - Modular Kitchen Setup,AIP - MODULAR KITCHEN SETUP,1,1000,EA,Y,126.25,100,N,N,Y,Y,,8 Mar 13,Y,Y,S,,,,EA,N,Y,reg,reg,1,1,E,A,28 May 13,,,,,,,11101,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,33301,US,,,,0
1110,1111,1114,100232739,22202,US,2244,Mall Store,India,Tamil Nadu,Madurai,2013,11,47,,100,125,125,112.5,100,10,,0.00,12.50,0.13,25.00,20.00,25.00,0.000000,,XS,EA,,,N,1,1,,N,,N,,N,,N,A,cw1,,cw1,CW1,1,1000,KG,Y,125,,Y,N,Y,Y,,7 Mar 13,,Y,S,,,,EA,N,Y,new 2,new 2,1,1,E,A,28 May 13,,,,,,,11101,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,11101,US,,,,0
4045,4046,4047,100237744,33301,CA,2244,Mall Store,India,Tamil Nadu,Madurai,2014,2,33,,402,502.5,502.5,452.25,1,25,,0.00,50.25,0.50,501.50,99.80,50150.00,0.000000,,M,KG,,,N,1,1,,N,,N,,N,,N,A,Consignment_44223,,Consignment_44223,CONSIGNMENT_44223,1,1000,EA,Y,502.5,100,N,N,Y,N,,15 Mar 13,,N,S,,,,EA,N,Y,new 6,new 6,1,1,E,A,28 May 13,,,,,,,11101,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,33302,US,,,,0
5055,5056,5056,100236463,33301,IN,2244,Mall Store,India,Tamil Nadu,Madurai,2013,9,38,,400,500,500,450,10,160,,0.00,50.00,0.50,490.00,98.00,4900.00,0.000000,,L,EA,,,Y,1,1,,N,,N,,N,,N,A,sp,,sp,SP,1,1000,EA,Y,500,1232,N,Y,Y,Y,V,14 Mar 13,N,Y,S,,,,EA,N,Y,new 10,new 10,1,1,E,A,28 May 13,,,,,,,11101,US,,,S,,N,,,,N,100266145,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,22201,US,,,,0
1011,1013,1019,100240648,33301,US,2244,Mall Store,India,Tamil Nadu,Madurai,2014,8,4,,401,501.25,501.25,451.125,10,200,,0.00,50.13,0.50,491.25,98.00,4912.50,0.000000,,XS,EA,,,N,1,1,,N,,N,,N,,N,A,test pos item1,,test pos item1,TEST POS ITEM1,1,1000,EA,Y,501.25,,N,N,Y,Y,,19 Mar 13,Y,Y,S,,,,EA,N,Y,I9,I9,2,2,E,A,28 May 13,,,,,,,33302,US,,,S,,N,,,,N,100266145,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,22201,US,,,,0
1011,1013,1019,100240649,44401,CA,2244,Mall Store,India,Tamil Nadu,Madurai,2014,3,2,,503,628.75,628.75,565.875,10,0,,0.00,62.88,0.63,618.75,98.41,6187.50,#DIV/0!,,XS,EA,,,N,1,1,,N,,N,,N,,N,A,test pos item2,,test pos item2,TEST POS ITEM2,1,1000,EA,Y,628.75,,N,N,Y,Y,,19 Mar 13,Y,Y,S,,,,EA,N,Y,I11,I11,2,2,E,A,28 May 13,,,,,,,33302,US,,,S,,N,,,,N,100266145,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,22201,US,,,,0
1011,1013,1019,100240650,44401,IN,2244,Mall Store,India,Tamil Nadu,Madurai,2013,7,10,,501,626.25,626.25,563.625,10,0,,0.00,62.63,0.63,616.25,98.40,6162.50,#DIV/0!,,4XL,EA,,,N,1,1,,N,,N,,N,,N,A,test pos item2,,test pos item2,TEST POS ITEM2,1,1000,EA,Y,626.25,,N,N,Y,Y,,19 Mar 13,Y,Y,S,,,,EA,N,Y,I12,I12,2,2,E,A,28 May 13,,,,,,,33302,US,,,S,,N,,,,N,100266145,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,22201,US,,,,0
1011,1013,1019,100242045,44401,US,2244,Mall Store,India,Tamil Nadu,Madurai,2013,1,18,,500,625,625,562.5,10,100,,0.00,62.50,0.63,615.00,98.40,6150.00,0.000000,,S,EA,,,Y,1,1,,N,,N,,N,,N,A,test complex pack,,test complex pack,TEST COMPLEX PACK,1,1000,EA,Y,625,,N,N,Y,Y,V,21 Mar 13,,Y,S,,,,EA,N,Y,xperiaT,xperiaT,1,1,E,A,28 May 13,,,,,,,11101,US,,,S,,N,,,,N,100266151,,18 Jun 13,,0,0,0,0,0,0,0,0,10,0,0,0,0,,,,,,,22201,US,,,,0
1011,1013,1019,100242746,11101,US,2244,Mall Store,India,Tamil Nadu,Madurai,2014,10,21,,0,0,0,0,10,500,,#DIV/0!,0.00,0.00,-10.00,#DIV/0!,-100.00,0.000000,,XL,EA,,,N,1,1,,N,,N,,N,,N,A,supp exp,,supp exp,SUPP EXP,1,1000,EA,Y,0,,N,N,Y,Y,,22 Mar 13,,Y,S,,,,EA,N,Y,White:small,Fashion Item,1,1,E,A,28 May 13,,,,,,,22201,US,,,S,,N,,,,N,100266151,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,22201,US,,,,0
5055,5056,5056,100242745,33301,US,2244,Mall Store,India,Tamil Nadu,Madurai,2014,1,8,,50,62.5,62.5,56.25,10,225,,0.00,6.25,0.06,52.50,84.00,525.00,0.000000,,XL,EA,,,N,1,1,,N,,N,,N,,N,A,reg,,reg,REG,1,1000,EA,Y,62.5,,N,N,Y,Y,,22 Mar 13,,Y,S,,,,EA,N,Y,White:medium,Fashion Item,1,1,E,A,28 May 13,,,,,,,22201,US,,,S,,N,,,,N,100266151,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,22201,US,,,,0
1110,1111,1114,100241894,11101,US,2244,Mall Store,India,Tamil Nadu,Madurai,2013,6,16,,100,125,125,112.5,100,556,,0.00,12.50,0.13,25.00,20.00,25.00,0.000000,,Free Size,EA,,,Y,1,1,,N,,N,,N,,N,A,Deposit complex pack,,Deposit complex pack,DEPOSIT COMPLEX PACK,1,1000,EA,Y,125,,N,N,Y,Y,V,21 Mar 13,,Y,S,,,,EA,N,Y,black:small,Fashion Item,1,1,E,A,28 May 13,,,,,,,22201,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,11101,US,,,,0
1110,1111,1114,100242951,11101,US,2244,Mall Store,India,Tamil Nadu,Madurai,2014,9,52,,0,0,0,0,10,590,,#DIV/0!,0.00,0.00,-10.00,#DIV/0!,-100.00,0.000000,,L,EA,,,N,1,1,,N,,N,,N,,N,A,oracle,,oracle,ORACLE,1,1000,EA,Y,0,11,N,N,Y,Y,,22 Mar 13,,Y,S,,,,EA,N,Y,black:medium,Fashion Item,1,1,E,A,28 May 13,,,,,,,22201,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,44401,US,,,,0
1011,1013,1019,100241867,11101,US,2244,Mall Store,India,Tamil Nadu,Madurai,2014,7,23,,0,0,0,0,10,1090,,#DIV/0!,0.00,0.00,-10.00,#DIV/0!,-100.00,0.000000,,L,EA,,,Y,1,1,,N,,N,,N,,N,A,simple pack,,simple pack,SIMPLE PACK,1,1000,EA,Y,0,,N,Y,Y,Y,V,21 Mar 13,,Y,S,,,,EA,N,Y,Fashion Item:White:small,Fashion Item:White:small,1,1,E,A,28 May 13,,,,,,,22201,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,44401,US,,,,0
1011,1013,1019,100241879,11101,US,2244,Mall Store,India,Tamil Nadu,Madurai,2014,1,26,,0,0,0,0,1,2000,,#DIV/0!,0.00,0.00,-1.00,#DIV/0!,-100.00,0.000000,,XXL,EA,100241872,,N,2,2,,N,,N,,N,,N,A,abd,,abd,ABD,1,1000,EA,Y,0,,N,N,Y,Y,,21 Mar 13,,Y,S,,,,EA,N,Y,Fashion Item:black:small,Fashion Item:black:small,1,1,E,A,28 May 13,,,,,,,22201,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,33302,US,,,,0
3330,3331,3331,100230343,33302,IN,2255,Neighbourhood Store,India,Tamil Nadu,Coimbatore,2013,11,45,,100,125,125,112.5,100,2500,,0.00,12.50,0.13,25.00,20.00,25.00,0.000000,,L,EA,,,N,1,1,,N,,N,,N,,N,A,SEQA_13.2.6_Staple item2,,SEQA_13.2.6_Staple item2,SEQA_13.2.6_STAPLE ITEM2,1,1000,EA,Y,125,10,N,N,Y,Y,,1 Mar 13,Y,Y,S,,,,EA,N,Y,rs trail item 5,rs trail item 5,1,1,E,A,28 May 13,,,,,,,33302,IN,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,11101,US,,,,0
5055,5056,5056,100232334,11101,CA,2255,Neighbourhood Store,India,Tamil Nadu,Coimbatore,2014,8,26,,300,375,375,337.5,100,100000,,0.00,37.50,0.38,275.00,73.33,275.00,0.000000,,S,EA,,,N,1,1,,N,,N,,N,,N,A,reg,,reg,REG,1,1000,EA,Y,375,,N,N,Y,Y,,6 Mar 13,Y,Y,S,,,,EA,N,Y,reg,reg,1,1,E,A,28 May 13,,,,,,,11101,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,11101,US,,,,0
3330,3331,3332,100230037,11101,IN,2255,Neighbourhood Store,India,Tamil Nadu,Coimbatore,2014,10,46,,200,250,250,225,2,1800,,0.00,25.00,0.25,248.00,99.20,12400.00,0.000000,,3XL,EA,,,N,1,1,,N,,N,,N,,N,A,rs trail item 5,,rs trail item 5,RS TRAIL ITEM 5,1,1000,EA,Y,250,,N,N,Y,Y,,28 Feb 13,Y,Y,S,,,,KG,N,Y,cw1,cw1,1,1,E,A,28 May 13,,,,,,,11101,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,33302,IN,,,,0
1110,1111,1114,100229834,11101,US,2255,Neighbourhood Store,India,Tamil Nadu,Coimbatore,2013,4,34,,100,125,125,112.5,100,150,,0.00,12.50,0.13,25.00,20.00,25.00,0.000000,,S,EA,,,N,1,1,,N,,N,,N,,N,A,deposit return,,deposit return,DEPOSIT RETURN,1,1000,EA,Y,125,,N,N,Y,N,,28 Feb 13,,Y,S,,,,EA,N,Y,AIP - Modular Kitchen Setup,AIP - Modular Kitchen Setup,3,4,E,A,28 May 13,,,,,,,33301,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,11101,US,,,,0
1110,1112,1115,100231935,22202,CA,2255,Neighbourhood Store,India,Tamil Nadu,Coimbatore,2013,1,39,,102,127.5,127.5,114.75,20,100,,0.00,12.75,0.13,107.50,84.31,537.50,0.000000,,XXL,EA,,,Y,1,1,,N,,N,,N,,N,A,Electric Bulbs,,Electric Bulbs,ELECTRIC BULBS,1,,EA,Y,127.5,10,N,N,Y,Y,B,6 Mar 13,,Y,S,,,,EA,N,Y,item_pak_size_10,item_pak_size_10,1,1,E,A,28 May 13,,,,,,,11101,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,11101,US,,,,0
1011,1013,1019,100233250,22202,IN,2255,Neighbourhood Store,India,Tamil Nadu,Coimbatore,2013,10,32,,101,126.25,126.25,113.625,1,0,,0.00,12.63,0.13,125.25,99.21,12525.00,#DIV/0!,,S,EA,,,N,1,1,,N,,N,,N,,N,A,AIP - Modular Kitchen Setup,AIP - Modular Kitchen Setup,AIP - Modular Kitchen Setup,AIP - MODULAR KITCHEN SETUP,1,1000,EA,Y,126.25,100,N,N,Y,Y,,8 Mar 13,Y,Y,S,,,,EA,N,Y,reg,reg,1,1,E,A,28 May 13,,,,,,,11101,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,33301,US,,,,0
1110,1111,1114,100232739,22202,US,2255,Neighbourhood Store,India,Tamil Nadu,Coimbatore,2014,7,1,,100,125,125,112.5,100,10,,0.00,12.50,0.13,25.00,20.00,25.00,0.000000,,3XL,EA,,,N,1,1,,N,,N,,N,,N,A,cw1,,cw1,CW1,1,1000,KG,Y,125,,Y,N,Y,Y,,7 Mar 13,,Y,S,,,,EA,N,Y,new 2,new 2,1,1,E,A,28 May 13,,,,,,,11101,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,11101,US,,,,0
4045,4046,4047,100237744,33301,CA,2255,Neighbourhood Store,India,Tamil Nadu,Coimbatore,2014,1,35,,402,502.5,502.5,452.25,1,25,,0.00,50.25,0.50,501.50,99.80,50150.00,0.000000,,L,KG,,,N,1,1,,N,,N,,N,,N,A,Consignment_44223,,Consignment_44223,CONSIGNMENT_44223,1,1000,EA,Y,502.5,100,N,N,Y,N,,15 Mar 13,,N,S,,,,EA,N,Y,new 6,new 6,1,1,E,A,28 May 13,,,,,,,11101,US,,,S,,N,,,,N,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,33302,US,,,,0
5055,5056,5056,100236463,33301,IN,2255,Neighbourhood Store,India,Tamil Nadu,Coimbatore,2014,10,42,,400,500,500,450,10,160,,0.00,50.00,0.50,490.00,98.00,4900.00,0.000000,,L,EA,,,Y,1,1,,N,,N,,N,,N,A,sp,,sp,SP,1,1000,EA,Y,500,1232,N,Y,Y,Y,V,14 Mar 13,N,Y,S,,,,EA,N,Y,new 10,new 10,1,1,E,A,28 May 13,,,,,,,11101,US,,,S,,N,,,,N,100266145,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,22201,US,,,,0
1011,1013,1019,100240648,33301,US,2255,Neighbourhood Store,India,Tamil Nadu,Coimbatore,2014,8,5,,401,501.25,501.25,451.125,10,200,,0.00,50.13,0.50,491.25,98.00,4912.50,0.000000,,XL,EA,,,N,1,1,,N,,N,,N,,N,A,test pos item1,,test pos item1,TEST POS ITEM1,1,1000,EA,Y,501.25,,N,N,Y,Y,,19 Mar 13,Y,Y,S,,,,EA,N,Y,I9,I9,2,2,E,A,28 May 13,,,,,,,33302,US,,,S,,N,,,,N,100266145,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,22201,US,,,,0
1011,1013,1019,100240649,44401,CA,2255,Neighbourhood Store,India,Tamil Nadu,Coimbatore,2014,1,35,,503,628.75,628.75,565.875,10,0,,0.00,62.88,0.63,618.75,98.41,6187.50,#DIV/0!,,5XL,EA,,,N,1,1,,N,,N,,N,,N,A,test pos item2,,test pos item2,TEST POS ITEM2,1,1000,EA,Y,628.75,,N,N,Y,Y,,19 Mar 13,Y,Y,S,,,,EA,N,Y,I11,I11,2,2,E,A,28 May 13,,,,,,,33302,US,,,S,,N,,,,N,100266145,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,22201,US,,,,0
1011,1013,1019,100240650,44401,IN,2255,Neighbourhood Store,India,Tamil Nadu,Coimbatore,2013,10,4,,501,626.25,626.25,563.625,10,0,,0.00,62.63,0.63,616.25,98.40,6162.50,#DIV/0!,,XL,EA,,,N,1,1,,N,,N,,N,,N,A,test pos item2,,test pos item2,TEST POS ITEM2,1,1000,EA,Y,626.25,,N,N,Y,Y,,19 Mar 13,Y,Y,S,,,,EA,N,Y,I12,I12,2,2,E,A,28 May 13,,,,,,,33302,US,,,S,,N,,,,N,100266145,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,22201,US,,,,0
1011,1013,1019,100242045,44401,US,2255,Neighbourhood Store,India,Tamil Nadu,Coimbatore,2013,5,38,,500,625,625,562.5,10,100,,0.00,62.50,0.63,615.00,98.40,6150.00,0.000000,,XXL,EA,,,Y,1,1,,N,,N,,N,,N,A,test complex pack,,test complex pack,TEST COMPLEX PACK,1,1000,EA,Y,625,,N,N,Y,Y,V,21 Mar 13,,Y,S,,,,EA,N,Y,xperiaT,xperiaT,1,1,E,A,28 May 13,,,,,,,11101,US,,,S,,N,,,,N,100266151,,18 Jun 13,,0,0,0,0,0,0,0,0,10,0,0,0,0,,,,,,,22201,US,,,,0
1011,1013,1019,100242746,11101,US,2255,Neighbourhood Store,India,Tamil Nadu,Coimbatore,2014,5,38,,0,0,0,0,10,500,,#DIV/0!,0.00,0.00,-10.00,#DIV/0!,-100.00,0.000000,,XXL,EA,,,N,1,1,,N,,N,,N,,N,A,supp exp,,supp exp,SUPP EXP,1,1000,EA,Y,0,,N,N,Y,Y,,22 Mar 13,,Y,S,,,,EA,N,Y,White:small,Fashion Item,1,1,E,A,28 May 13,,,,,,,22201,US,,,S,,N,,,,N,100266151,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,22201,US,,,,0
5055,5056,5056,100242745,33301,US,2255,Neighbourhood Store,India,Tamil Nadu,Coimbatore,2014,1,31,,50,62.5,62.5,56.25,10,225,,0.00,6.25,0.06,52.50,84.00,525.00,0.000000,,5XL,EA,,,N,1,1,,N,,N,,N,,N,A,reg,,reg,REG,1,1000,EA,Y,62.5,,N,N,Y,Y,,22 Mar 13,,Y,S,,,,EA,N,Y,White:medium,Fashion Item,1,1,E,A,28 May 13,,,,,,,22201,US,,,S,,N,,,,N,100266151,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,22201,US,,,,0
